term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree.decay,0.9901157629787588,0.8186984052254533,0.0,0.22657547359925512,1.1547819846894583,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.7497364963674428,0.36972793266223547,0.0,0.0426335401712248,1.8836490894898001,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.9901157629787588,0.8186984052254533,0.0,0.22657547359925512,1.8836490894898001,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.7497364963674428,0.36972793266223547,0.0,0.0426335401712248,3.072557365267447,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.9901157629787588,0.8186984052254533,0.0,0.22657547359925512,3.072557365267447,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.7497364963674428,0.36972793266223547,0.0,0.0426335401712248,5.011872336272722,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.9901157629787588,0.8186984052254533,0.0,0.22657547359925512,5.011872336272722,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,0.5302402371464549,0.47247493181209693,0.0,0.2618058951464672,0.1,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.5412321049087834,0.24665727391940975,0.0,0.028262493547667956,0.1,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree,0.5302402371464549,0.47247493181209693,0.0,0.2618058951464672,0.16311729092278385,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.5412321049087834,0.24665727391940975,0.0,0.028262493547667956,0.16311729092278385,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree,0.5302402371464549,0.47247493181209693,0.0,0.2618058951464672,0.26607250597988097,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.5412321049087834,0.24665727391940975,0.0,0.028262493547667956,0.26607250597988097,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree,0.5302402371464549,0.47247493181209693,0.0,0.2618058951464672,0.43401026364474377,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.5412321049087834,0.24665727391940975,0.0,0.028262493547667956,0.43401026364474377,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree,0.5302402371464549,0.47247493181209693,0.0,0.2618058951464672,0.7079457843841379,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
