term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree.decay,-0.7153535844176725,0.6614450977482159,0.0,0.27952698839222584,5.011872336272722,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree,-0.7259635336717644,0.414483787083136,0.0,0.07992377577804488,0.1,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree.decay,0.41980788493244736,1.706337832723127,0.0,0.8056703085045408,0.1,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree,-0.7259635336717644,0.414483787083136,0.0,0.07992377577804488,0.16311729092278385,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree.decay,0.41980788493244736,1.706337832723127,0.0,0.8056703085045408,0.16311729092278385,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree,-0.7259635336717644,0.414483787083136,0.0,0.07992377577804488,0.26607250597988097,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree.decay,0.41980788493244736,1.706337832723127,0.0,0.8056703085045408,0.26607250597988097,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree,-0.7259635336717644,0.414483787083136,0.0,0.07992377577804488,0.43401026364474377,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree.decay,0.41980788493244736,1.706337832723127,0.0,0.8056703085045408,0.43401026364474377,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree,-0.7259635336717644,0.414483787083136,0.0,0.07992377577804488,0.7079457843841379,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree.decay,0.41980788493244736,1.706337832723127,0.0,0.8056703085045408,0.7079457843841379,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree,-0.7259635336717644,0.414483787083136,0.0,0.07992377577804488,1.1547819846894583,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree.decay,0.41980788493244736,1.706337832723127,0.0,0.8056703085045408,1.1547819846894583,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree,-0.7259635336717644,0.414483787083136,0.0,0.07992377577804488,1.8836490894898001,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree.decay,0.41980788493244736,1.706337832723127,0.0,0.8056703085045408,1.8836490894898001,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree,-0.7259635336717644,0.414483787083136,0.0,0.07992377577804488,3.072557365267447,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree.decay,0.41980788493244736,1.706337832723127,0.0,0.8056703085045408,3.072557365267447,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree,-0.7259635336717644,0.414483787083136,0.0,0.07992377577804488,5.011872336272722,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree.decay,0.41980788493244736,1.706337832723127,0.0,0.8056703085045408,5.011872336272722,0.16666666666666663,1.0,twopath,TRUE,FALSE
gwdegree,-0.40024979423823365,0.4769079817719517,0.0,0.4013639677587667,0.1,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree.decay,-0.498057648547018,0.3674880477748525,0.0,0.17538290745750712,0.1,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree,-0.40024979423823365,0.4769079817719517,0.0,0.4013639677587667,0.16311729092278385,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree.decay,-0.498057648547018,0.3674880477748525,0.0,0.17538290745750712,0.16311729092278385,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree,-0.40024979423823365,0.4769079817719517,0.0,0.4013639677587667,0.26607250597988097,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree.decay,-0.498057648547018,0.3674880477748525,0.0,0.17538290745750712,0.26607250597988097,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree,-0.40024979423823365,0.4769079817719517,0.0,0.4013639677587667,0.43401026364474377,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree.decay,-0.498057648547018,0.3674880477748525,0.0,0.17538290745750712,0.43401026364474377,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree,-0.40024979423823365,0.4769079817719517,0.0,0.4013639677587667,0.7079457843841379,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree.decay,-0.498057648547018,0.3674880477748525,0.0,0.17538290745750712,0.7079457843841379,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree,-0.40024979423823365,0.4769079817719517,0.0,0.4013639677587667,1.1547819846894583,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree.decay,-0.498057648547018,0.3674880477748525,0.0,0.17538290745750712,1.1547819846894583,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree,-0.40024979423823365,0.4769079817719517,0.0,0.4013639677587667,1.8836490894898001,-0.16666666666666669,3.0,twopath,TRUE,FALSE
