term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,-4.466241239120088,2.1362303520232806,0.0,0.036604836800719846,3.072557365267447,0.16666666666666663,1.0,twopath,FALSE,TRUE
edges,3.898549490665176,4.023432094198392,0.0,0.3326119206299176,3.072557365267447,0.16666666666666663,1.0,twopath,FALSE,TRUE
gwdegree,-1.557833720801077,0.3056235939330542,0.0,3.5749662860540967e-7,0.1,0.5,1.0,twopath,FALSE,TRUE
edges,-3.431735616167752,0.2147067455918332,0.0,4.149332660719379e-56,0.1,0.5,1.0,twopath,FALSE,TRUE
gwdegree,-1.7053361797807727,0.2795310299122107,0.0,1.13638604032807e-9,0.16311729092278385,0.5,1.0,twopath,FALSE,TRUE
edges,-3.2679591405363295,0.1940264955607358,0.0,6.117299418807852e-62,0.16311729092278385,0.5,1.0,twopath,FALSE,TRUE
gwdegree,-1526.6555734055582,NA,NA,NA,0.7079457843841379,0.5,1.0,twopath,FALSE,TRUE
edges,1526.6828384529751,NA,NA,NA,0.7079457843841379,0.5,1.0,twopath,FALSE,TRUE
gwdegree,-19.95989494447695,47.25204323673299,0.0,0.6727416729303575,1.8836490894898001,0.5,1.0,twopath,FALSE,TRUE
edges,19.9905249645025,47.27261386436119,0.0,0.6724030134461618,1.8836490894898001,0.5,1.0,twopath,FALSE,TRUE
gwdegree,17.355234142367518,4.815670602642937,0.0,3.1655139675652524e-4,0.1,-0.5,3.0,twopath,FALSE,TRUE
edges,-4.053409326533836,0.1679219249490579,0.0,8.484916354549005e-122,0.1,-0.5,3.0,twopath,FALSE,TRUE
gwdegree,11.788426420514437,3.0878892743170594,0.0,1.3638543165449385e-4,0.16311729092278385,-0.5,3.0,twopath,FALSE,TRUE
edges,-4.15308838189913,0.1832813353562654,0.0,3.0523048675283658e-108,0.16311729092278385,-0.5,3.0,twopath,FALSE,TRUE
gwdegree,8.375310676379076,2.077199311832043,0.0,5.613118608333568e-5,0.26607250597988097,-0.5,3.0,twopath,FALSE,TRUE
edges,-4.349233337067024,0.2185896299358649,0.0,8.314614913376138e-85,0.26607250597988097,-0.5,3.0,twopath,FALSE,TRUE
gwdegree,6.174143821931347,1.422841499932654,0.0,1.4578222823513967e-5,0.43401026364474377,-0.5,3.0,twopath,FALSE,TRUE
edges,-4.7180474339015666,0.2891671461666584,0.0,2.474195715284749e-58,0.43401026364474377,-0.5,3.0,twopath,FALSE,TRUE
gwdegree,4.896291590554183,1.04453716250784,0.0,2.8395838565217945e-6,0.7079457843841379,-0.5,3.0,twopath,FALSE,TRUE
edges,-5.446293728553224,0.43248842644064617,0.0,8.14089550211597e-36,0.7079457843841379,-0.5,3.0,twopath,FALSE,TRUE
gwdegree,4.695780909360092,0.977201753554794,0.0,1.5906266662739013e-6,1.1547819846894583,-0.5,3.0,twopath,FALSE,TRUE
edges,-7.129135557185484,0.7782616172514955,0.0,7.416782848944118e-20,1.1547819846894583,-0.5,3.0,twopath,FALSE,TRUE
gwdegree,6.585646990975994,1.345058614154908,0.0,1.0082747181905332e-6,1.8836490894898001,-0.5,3.0,twopath,FALSE,TRUE
edges,-12.072686279028359,1.7830494362721419,0.0,1.4297069845511094e-11,1.8836490894898001,-0.5,3.0,twopath,FALSE,TRUE
gwdegree,17.22791147738424,3.560131406489128,0.0,1.343776841859675e-6,3.072557365267447,-0.5,3.0,twopath,FALSE,TRUE
edges,-33.8807284793858,6.3145482653231175,0.0,8.440348802170717e-8,3.072557365267447,-0.5,3.0,twopath,FALSE,TRUE
gwdegree,110.49560073487437,22.776715892480855,0.0,1.2644979339338893e-6,5.011872336272722,-0.5,3.0,twopath,FALSE,TRUE
edges,-220.58146541273985,44.786122541636836,0.0,8.700964570935661e-7,5.011872336272722,-0.5,3.0,twopath,FALSE,TRUE
gwdegree,1.826442850801723,1.002100620819722,0.0,0.06842216250871411,0.1,-0.16666666666666669,3.0,twopath,FALSE,TRUE
edges,-3.621305907631914,0.1136611221161834,0.0,8.72606065414031e-203,0.1,-0.16666666666666669,3.0,twopath,FALSE,TRUE
gwdegree,1.75555520975209,0.9290557155359671,0.0,0.058868223507417404,0.16311729092278385,-0.16666666666666669,3.0,twopath,FALSE,TRUE
edges,-3.660012899860108,0.12552956754113243,0.0,1.318827436383914e-172,0.16311729092278385,-0.16666666666666669,3.0,twopath,FALSE,TRUE
gwdegree,1.5541869597193858,0.7873935458560313,0.0,0.0484557588636189,0.26607250597988097,-0.16666666666666669,3.0,twopath,FALSE,TRUE
edges,-3.7116985981600283,0.14602313907704775,0.0,4.53489487555609e-134,0.26607250597988097,-0.16666666666666669,3.0,twopath,FALSE,TRUE
gwdegree,1.3105375553642937,0.6247047016779134,0.0,0.035968879588948316,0.43401026364474377,-0.16666666666666669,3.0,twopath,FALSE,TRUE
edges,-3.7989451490809043,0.1779803247684709,0.0,8.953402005826241e-97,0.43401026364474377,-0.16666666666666669,3.0,twopath,FALSE,TRUE
gwdegree,1.075902008075544,0.5084058062745946,0.0,0.03437532396286598,0.7079457843841379,-0.16666666666666669,3.0,twopath,FALSE,TRUE
edges,-3.9374674158530385,0.24148856207341884,0.0,2.9353961711508788e-58,0.7079457843841379,-0.16666666666666669,3.0,twopath,FALSE,TRUE
gwdegree,0.9762296719637197,0.4836026324406427,0.0,0.04357633006055007,1.1547819846894583,-0.16666666666666669,3.0,twopath,FALSE,TRUE
edges,-4.230423655122281,0.3948438941242229,0.0,1.701874189615596e-26,1.1547819846894583,-0.16666666666666669,3.0,twopath,FALSE,TRUE
gwdegree,1.2393422391129512,0.639677712927324,0.0,0.05274745422981496,1.8836490894898001,-0.16666666666666669,3.0,twopath,FALSE,TRUE
edges,-5.057819469535272,0.8351679745320406,0.0,1.4981091984448104e-9,1.8836490894898001,-0.16666666666666669,3.0,twopath,FALSE,TRUE
gwdegree,2.961406878588858,1.6151278812256165,0.0,0.06678185293272111,3.072557365267447,-0.16666666666666669,3.0,twopath,FALSE,TRUE
edges,-8.651405291750947,2.841487747992676,0.0,0.0023415748864074448,3.072557365267447,-0.16666666666666669,3.0,twopath,FALSE,TRUE
gwdegree,18.266133349038604,10.156417052903048,0.0,0.07216158264568234,5.011872336272722,-0.16666666666666669,3.0,twopath,FALSE,TRUE
